Timestamp,Temperature (C),Radiation Level,Cosmic Ray Flux,Brightness
2025-02-01 00:00:00,132.67776700905046,2.5321875556394646,8.45088557727668,4486.289108511622
2025-02-01 00:01:00,-194.299329157464,0.2826013648596426,25.00949680390755,4029.2676954830963
2025-02-01 00:02:00,-42.11020542232143,2.0861649776025146,97.5518654303955,4930.73426670353
2025-02-01 00:03:00,149.0734630068182,1.6318595831437321,93.06196273802897,4061.306851353952
2025-02-01 00:04:00,146.57094668304768,8.437046306840063,35.382278459567004,3672.268436235272
2025-02-01 00:05:00,52.90987494411846,4.746163795901445,46.63710507572036,4514.667480296744
2025-02-01 00:06:00,134.2492291369731,7.7164241474773085,36.81454736555477,4254.0623393722835
2025-02-01 00:07:00,125.8730670304401,9.640365227205457,24.820933845594016,3472.2449922478763
2025-02-01 00:08:00,-175.86192636220525,8.360963503046136,30.196907989797516,407.4379606457429
2025-02-01 00:09:00,14.994704194991613,5.965609255468724,99.48986401410824,3802.5537599091263
2025-02-01 00:10:00,34.20598103205856,3.820975578485891,67.45416779682566,3724.281531111894
2025-02-01 00:11:00,-4.5382731971891985,8.375323710311722,21.6382400532385,4388.852460287591
2025-02-01 00:12:00,6.498366119298851,3.5812470204430493,49.31137842221393,62.01192326842131
2025-02-01 00:13:00,97.40229650547542,1.3961686092663006,17.921405052665595,4868.61210447727
2025-02-01 00:14:00,-152.05255422403116,4.204167216209894,56.30071870928462,1182.5764397975636
2025-02-01 00:15:00,74.8067264020612,2.684894336753487,75.05198560807177,2670.673752756245
2025-02-01 00:16:00,-65.55281763774363,0.9390248927478662,41.503103407868544,3454.2079292452195
2025-02-01 00:17:00,140.10396182858045,9.093332795826974,10.53676338671078,4273.602437010822
2025-02-01 00:18:00,-37.45151225248654,3.581312088295734,61.4778715378464,501.3455189802218
2025-02-01 00:19:00,-43.51123788557757,0.34120785233953566,89.66480883139214,3855.829203515376
2025-02-01 00:20:00,18.53814775686041,9.58403745611901,25.609843713796266,896.6896740342428
2025-02-01 00:21:00,-148.70947061492123,5.279838480397581,53.84261250175803,940.1059182165983
2025-02-01 00:22:00,-3.3933353214631836,8.780055040159247,70.6044142398306,5000.138762494513
2025-02-01 00:23:00,106.05413923290303,3.885551927362896,58.3157512810556,4537.789365746972
2025-02-01 00:24:00,-135.81960593779817,8.136790127412127,25.710684722669765,4272.738539505098
2025-02-01 00:25:00,-90.7638748026524,0.9374749555347184,23.757578120723586,1037.0070857413377
2025-02-01 00:26:00,-32.97095186231175,5.853829662445532,86.28734495869496,2611.3327103910215
2025-02-01 00:27:00,-88.48313199300755,3.008193288028523,21.14623255907625,3219.495494099324
2025-02-01 00:28:00,28.74185954250615,4.825018907544156,7.205783244568553,1334.5888622163654
2025-02-01 00:29:00,47.50927082082606,1.8489132265728114,45.19843764961728,3596.7181672593947
2025-02-01 00:30:00,-33.49792530414862,5.417679148836346,65.41180961556135,1172.2537222043723
2025-02-01 00:31:00,16.023950899414018,9.429670781586214,36.76958642320602,3282.0683763145225
2025-02-01 00:32:00,60.23119306991822,5.700279405490302,31.264083415127185,1771.8945076523562
2025-02-01 00:33:00,125.87063391471014,2.0296424871892205,90.06449246097985,2181.7152621845416
2025-02-01 00:34:00,-90.66150492425116,4.66603513462314,12.543605236852795,1361.8964763131453
2025-02-01 00:35:00,58.09092867152896,0.34699598301701884,70.34029740943922,3277.3978833189103
2025-02-01 00:36:00,85.33019226261865,1.687298947645216,48.0602050979409,157.18635957154225
2025-02-01 00:37:00,40.29648765205678,4.7809713763363115,36.40801140349921,4463.407674246984
2025-02-01 00:38:00,-126.51341215098654,8.547795800205375,36.94367787976402,3913.1196238958914
2025-02-01 00:39:00,42.86325194349723,9.755188486594975,26.865866582178576,31.37474800829043
2025-02-01 00:40:00,-47.09942926070033,4.769616490083354,46.598125243594055,116.74185009547755
2025-02-01 00:41:00,-78.64892739653058,8.455059498378404,88.70794442489868,3221.485172319311
2025-02-01 00:42:00,95.52142738153378,6.47683662965486,50.58514001285912,2234.9160509694198
2025-02-01 00:43:00,89.85883236858314,6.258907976029255,54.68153988700397,322.86091984654485
2025-02-01 00:44:00,-48.34454026613565,3.687567047734539,55.23409908270212,712.3789458859314
2025-02-01 00:45:00,-195.93958954397786,6.273741086412282,68.70948055727331,1007.4329910679475
2025-02-01 00:46:00,-104.52031953966099,7.305942430872308,59.173240463984214,335.128838907085
2025-02-01 00:47:00,-195.09579489575935,0.20740188846972596,51.88574688263186,4966.874044117396
2025-02-01 00:48:00,-35.25132368644694,7.938051892006698,70.92034810126282,3099.4475757334217
2025-02-01 00:49:00,43.27609880174367,2.0820855233858393,26.503683210232488,2308.7000144165477
2025-02-01 00:50:00,122.05434252548969,0.4578474645221531,65.3992159997638,3121.791721883317
2025-02-01 00:51:00,133.2775302620347,6.798165527466638,0.15421300853402098,4261.907396237721
2025-02-01 00:52:00,-148.23272964987223,3.545157861434789,98.22636834330402,1356.368442879955
2025-02-01 00:53:00,110.90800233087049,9.939206626748017,83.20656182242466,738.4764593987848
2025-02-01 00:54:00,37.066748480584636,2.3636035911978825,69.24917758865693,4129.330585829287
2025-02-01 00:55:00,-43.67499546157583,5.733137099779776,54.728114725420276,1381.6514927884532
2025-02-01 00:56:00,-109.71168687375564,4.362551877370223,98.71426618767265,2800.0945208127114
2025-02-01 00:57:00,-61.00576699925668,2.696579468632393,99.38200494242615,3318.9916468906226
2025-02-01 00:58:00,68.4821554425705,5.4257774741041285,16.35136999872443,3289.7292358814066
2025-02-01 00:59:00,-27.57187018798095,8.996497347939187,97.86948400936933,463.85940709607496
2025-02-01 01:00:00,-159.2870892944458,9.103295795638779,60.61427723910258,350.65910010653346
2025-02-01 01:01:00,71.4653070158069,4.1600821334315965,14.216711269998239,1657.8884936299287
2025-02-01 01:02:00,138.36245766199153,0.7253290914497257,79.70915649344825,2845.1847174700174
2025-02-01 01:03:00,125.77004264943133,3.798947499924865,85.1325641629309,3460.6159271592464
2025-02-01 01:04:00,23.70402541180249,5.153466766533933,90.56950326586029,4896.703160578952
2025-02-01 01:05:00,-107.82500351596013,0.9914456433248608,52.74270184330082,1529.99883698423
2025-02-01 01:06:00,87.0171703088368,0.23416208519898563,18.056331568898052,2178.151844733735
2025-02-01 01:07:00,99.8338927623023,0.6377420787736732,46.74233744530583,287.70298189412125
2025-02-01 01:08:00,-141.04618611677176,3.857877932816324,68.93586779064483,3866.0723177499385
2025-02-01 01:09:00,61.379213513564025,4.820863498930037,95.81817017358215,247.35625714893405
2025-02-01 01:10:00,-128.4396643520114,8.714669588297856,90.87565315355153,3402.1802237509187
2025-02-01 01:11:00,27.199654437635758,3.6197058862783016,39.275454519994646,571.0914045516968
2025-02-01 01:12:00,-193.79000002335403,4.020862197575823,98.98299136005639,171.4990335102501
2025-02-01 01:13:00,-29.130444289138353,8.196626239049436,67.27568087850571,912.6304302679744
2025-02-01 01:14:00,77.61259118368508,5.074143729320339,50.718186249298945,4335.966781553243
2025-02-01 01:15:00,2.2145882266674732,3.709562489447895,77.15991548680682,3308.0475567185085
2025-02-01 01:16:00,41.15408459302924,1.1110288195510876,46.24625836290883,567.2959076032014
2025-02-01 01:17:00,89.02699718574331,8.229872142150622,94.13229747610082,604.1512194410009
2025-02-01 01:18:00,119.15867935264686,3.0527862583097742,86.14972973405783,2215.5214097464072
2025-02-01 01:19:00,-177.7399822445772,1.2059747428189993,60.57215383238632,4821.471584469644
2025-02-01 01:20:00,-102.42461630636322,8.500111981799854,15.733844118962171,2809.976457438899
2025-02-01 01:21:00,-66.98741787139159,2.835083108266522,26.187561102991218,1978.950158686234
2025-02-01 01:22:00,108.99705545640472,9.862084086038328,72.17738633666359,2841.5214155824065
2025-02-01 01:23:00,-20.091929733100727,4.984288248137579,74.70090165804861,1072.5216924705328
2025-02-01 01:24:00,-66.43064887210855,6.441888063389768,39.55903676960465,4976.748801556327
2025-02-01 01:25:00,-114.5548680560045,4.765646442459223,79.62895234046923,1235.1897417361783
2025-02-01 01:26:00,-24.726201056788256,1.7386087729690658,8.011439572511392,4891.1157949460985
2025-02-01 01:27:00,112.92330324256545,8.866748556172737,45.99303129865604,4297.938922244626
2025-02-01 01:28:00,-149.29300194217154,7.081956546803269,15.56775266542385,4748.697180519051
2025-02-01 01:29:00,135.57040933965777,6.560625700702541,51.50759627382554,1659.9049264995897
2025-02-01 01:30:00,81.35846055895064,0.1504377195761475,23.264207295936313,2026.9715124610716
2025-02-01 01:31:00,-193.92645082179496,3.5653842156697113,49.64978458761071,383.43765223694203
2025-02-01 01:32:00,77.7411471749129,5.082753705398844,96.88580618540166,419.9871769751801
2025-02-01 01:33:00,19.609988402853872,0.045615211470619865,88.65218205654169,229.0816198513368
2025-02-01 01:34:00,-180.5963509544477,6.0127202912951185,86.48913143380912,3868.0863540004807
2025-02-01 01:35:00,-64.8241985179055,7.12455450520233,33.95451679624579,2371.107647214561
2025-02-01 01:36:00,-167.74765613983178,7.3677285724386845,66.89415657026343,3058.0684910723353
2025-02-01 01:37:00,26.510138367790006,2.868126527731094,74.99139870515499,2381.648783242831
2025-02-01 01:38:00,145.46884919058857,3.433081317634593,47.52773479200755,1545.7340102134176
2025-02-01 01:39:00,22.2534500669571,1.6758091720757717,39.144068211762075,4535.710097819226
2025-02-01 01:40:00,-182.63195813968218,9.891838791253203,6.361716035675435,1729.7338446861909
2025-02-01 01:41:00,-92.20899697717938,7.236314992684885,50.572292658371396,3975.07785850523
2025-02-01 01:42:00,80.01843132402973,4.5822499767077876,99.48726755179705,252.65896409456258
2025-02-01 01:43:00,-76.43693562129108,0.25149337623202594,32.88083117791205,1023.7829158641442
2025-02-01 01:44:00,52.29907541180805,4.485253424240926,74.58889993172441,4394.394665550871
2025-02-01 01:45:00,55.12457711357166,6.583920967929008,26.54602691171839,2077.1797875373086
2025-02-01 01:46:00,69.80220972984847,0.43104022276547305,21.037806775817636,2195.4645233714846
2025-02-01 01:47:00,-29.73432324262447,6.25499553644525,27.034299974620634,1153.9936287429998
2025-02-01 01:48:00,100.94522909595548,8.563965652448713,53.014464174023466,2052.0711399333295
2025-02-01 01:49:00,-40.03822703034169,9.509158874032124,94.70911637520733,970.9312333744984
2025-02-01 01:50:00,56.365415851124055,8.013084728325374,26.107029924394965,3108.0423747894915
2025-02-01 01:51:00,119.65678082001688,3.8059229614941525,61.723662547472834,585.1426660195397
2025-02-01 01:52:00,7.1595263401254385,4.543912980438916,25.312231542125364,1885.919806224387
2025-02-01 01:53:00,92.29043314316937,5.313611188820799,53.16716763189877,1149.126437378113
2025-02-01 01:54:00,-80.91054056356413,2.5604164460248393,89.1732578201989,4490.351011928773
2025-02-01 01:55:00,-163.2881937740312,4.166224207148279,69.62143066094013,2146.6431053332994
2025-02-01 01:56:00,-147.0664398964652,7.839359994012122,29.86095892476066,3690.430891779229
2025-02-01 01:57:00,24.251195097124224,7.802642809322612,34.51671460408233,3259.4075215462485
2025-02-01 01:58:00,-78.7167272121945,3.1401999616099308,64.0295574372949,1366.5282824490243
2025-02-01 01:59:00,-114.00153616387287,9.19166347313349,45.098227963960426,3185.1538547782875
2025-02-01 02:00:00,-105.74099021834013,0.06268313264669922,91.47106927529116,2625.9969886073836
2025-02-01 02:01:00,-83.6606986530007,1.4381322472637004,20.005775968954033,2814.44529739102
2025-02-01 02:02:00,28.15687473684025,8.949001790178805,41.37305715204271,4183.505042414231
2025-02-01 02:03:00,-175.0382160416594,4.808379782829575,17.436309673848548,3097.856226742921
2025-02-01 02:04:00,60.62163019672897,0.9808751079994171,96.84560320607218,3100.2451071249366
2025-02-01 02:05:00,30.44102590221084,2.189393541978718,55.94404122311091,3918.2309347461837
2025-02-01 02:06:00,-133.92567186420024,1.9565745240744659,76.91443439841139,1402.3443160297327
2025-02-01 02:07:00,-61.18235200285932,5.043624651439349,36.515035887842274,4400.534815048811
2025-02-01 02:08:00,-99.57672956692333,5.069045618787216,40.118313646383484,1489.7763786085072
2025-02-01 02:09:00,93.08735204714037,9.975992441281212,50.91554737171272,2974.9616216116538
2025-02-01 02:10:00,46.689559082120866,9.701441394540552,50.635742527350956,2321.283270814832
2025-02-01 02:11:00,-133.02025211835198,2.411686719210268,0.2562933959304847,3180.3409061723664
2025-02-01 02:12:00,-80.1329024728051,5.266001274299134,56.94229063099492,3822.387374827427
2025-02-01 02:13:00,-93.46291345628516,7.423923640662426,97.57389544771395,2360.8888431162977
2025-02-01 02:14:00,-112.9270762654194,7.5164089272566095,38.72344317897688,1841.3471572152307
2025-02-01 02:15:00,-65.15187441466256,2.654175071723641,98.8154024809671,4831.1008134768
2025-02-01 02:16:00,-4.262718978320976,8.219681730415452,37.93538243138974,2176.2135220534597
2025-02-01 02:17:00,-57.81175467964479,5.444229773571161,52.45980228930094,675.2752661461486
2025-02-01 02:18:00,-125.37985658523401,0.205329440496419,71.20808878812659,2534.8970292928175
2025-02-01 02:19:00,120.6995062292994,5.1394461102561575,87.2061966543781,2948.8823934297943
2025-02-01 02:20:00,-157.70772654661502,5.3308392588079245,73.4861449739735,4504.154749941612
2025-02-01 02:21:00,-177.16217977953067,4.244802952777707,3.700534184954507,1810.3555387650345
2025-02-01 02:22:00,-193.51861022682542,8.490145595744291,45.62563999507753,2001.3035214412512
2025-02-01 02:23:00,-139.31697190131868,2.8805184289653374,64.12550763760065,1878.8926953091157
2025-02-01 02:24:00,-177.41822217005875,1.7469077518521314,46.61423371302893,2472.0443239049937
2025-02-01 02:25:00,139.21854635078353,5.828717347259589,45.60184145216446,648.4994169238012
2025-02-01 02:26:00,-128.23148414673042,4.241709402945379,56.908664379428856,1069.952489853901
2025-02-01 02:27:00,-21.279171806654375,3.1842405703328636,99.15692318152064,2576.137622956757
2025-02-01 02:28:00,-161.2360003299062,1.4877693455509389,71.86972931776336,2189.9205185095034
2025-02-01 02:29:00,37.307356235995115,1.6758326068999985,71.77377100957011,3587.2738583509026
2025-02-01 02:30:00,31.686116975374148,7.318375582673142,70.92853346521146,4298.030785721606
2025-02-01 02:31:00,69.16104738441624,7.223459739232262,90.41802784423346,3742.2517248234003
2025-02-01 02:32:00,-96.31114068570844,9.977088454794933,94.65332980947002,3867.0372509242025
2025-02-01 02:33:00,-165.99841763171793,3.9825458679157135,34.80062034061997,1630.308906566454
2025-02-01 02:34:00,-103.62498693937961,0.37884416449420866,95.03105262173702,2926.3533942497393
2025-02-01 02:35:00,133.10923777378434,9.898941313988912,67.44812132543252,2695.9504546754233
2025-02-01 02:36:00,130.3910372437004,7.288473841932523,52.39292261108039,3.6286251138756276
2025-02-01 02:37:00,-18.013402841569558,4.2122220524395235,30.625594639230712,4759.344619242431
2025-02-01 02:38:00,-87.7745456702985,8.341718657361197,99.44099248194034,3722.813832558854
2025-02-01 02:39:00,-145.94264241949034,9.580725240087084,31.654692713607556,4687.904693199288
2025-02-01 02:40:00,-137.80606780218812,7.381469267525,20.331814372132428,4998.6934500572925
2025-02-01 02:41:00,97.49444212442097,4.122026458566818,68.51235715668629,1175.1923437576484
2025-02-01 02:42:00,-114.45219124227823,7.161090748211248,73.7721611810303,112.66920677701297
2025-02-01 02:43:00,-76.8768950197253,3.650783390048181,56.350170888792576,4173.231386930901
2025-02-01 02:44:00,56.59041461565977,4.627740295278764,72.2466434599245,4809.514570443582
2025-02-01 02:45:00,145.9706970874613,1.1838915009088624,62.42864965053677,2736.1538383994643
2025-02-01 02:46:00,-21.108481400730852,5.667115991492761,28.0857348237475,699.1159735812591
2025-02-01 02:47:00,-42.15415442739052,3.899224361844029,86.56937652434243,2276.233898063774
2025-02-01 02:48:00,137.1015058942367,5.404634471565576,66.25296716628462,589.7677832272319
2025-02-01 02:49:00,-25.728290674341878,2.4481643717730375,34.390903578921176,1228.9057738310594
2025-02-01 02:50:00,-129.44988377947203,6.813623554066406,80.27084315852555,177.08408324505766
2025-02-01 02:51:00,80.28305693381645,4.223587807536741,42.42765736227361,3800.6640837825817
2025-02-01 02:52:00,-66.34517382799581,0.7363069942237122,83.53102670071357,4220.266789025154
2025-02-01 02:53:00,-107.53197880969302,3.6894146016704124,69.23494481896618,139.10235606229782
2025-02-01 02:54:00,87.65835946196137,5.848380389012814,25.832631192786227,235.5028702449674
2025-02-01 02:55:00,143.34293789592476,4.857994789502735,13.449742017214684,3083.2380343026775
2025-02-01 02:56:00,-120.92108942309204,8.40977049958394,33.64736355356801,4262.296151399042
2025-02-01 02:57:00,37.61107913742836,0.3527348147278542,7.272869541060201,1225.2518879435308
2025-02-01 02:58:00,-7.9160492403634635,4.106193173419474,18.211233419982133,2447.933528789309
2025-02-01 02:59:00,45.581223266249424,6.718136136009791,69.06495736181908,248.66020394054388
2025-02-01 03:00:00,-30.93367676750742,4.087517325424221,0.7253122119080024,3262.051626787084
2025-02-01 03:01:00,148.0295517085347,3.921428153327934,22.440752253855234,3201.4451114176527
2025-02-01 03:02:00,-34.99953656626778,7.176433899254598,36.40130885208532,2804.864008153923
2025-02-01 03:03:00,-50.39420361220624,5.215667385979678,20.912086053520063,1826.8563054478009
2025-02-01 03:04:00,32.812618075985625,8.100678591741154,36.363202107880866,4271.399043277293
2025-02-01 03:05:00,-7.147710196232765,7.7294900762261864,92.1977436769661,1904.629756311711
2025-02-01 03:06:00,62.95433049929437,5.42378924993931,6.2551068283677065,2787.2855735362464
2025-02-01 03:07:00,135.68481814235344,5.676733877135966,97.28776692242059,3766.7986616227513
2025-02-01 03:08:00,-130.92978856886123,0.9817409355176454,86.62463879547595,4827.300487158726
2025-02-01 03:09:00,-92.39164328491226,6.5269919761055695,13.262475665163254,4081.6469066180675
2025-02-01 03:10:00,41.170088040901845,9.165295081480984,36.416683304172025,2915.578031444739
2025-02-01 03:11:00,91.94466535236228,0.019455454018104668,68.41731479614164,4374.39987512527
2025-02-01 03:12:00,11.995254206506274,4.854719682625779,6.90072251844398,1215.3692618343653
2025-02-01 03:13:00,81.68381324395858,7.554147982488946,72.9056620460315,3881.899630993038
2025-02-01 03:14:00,21.185145318107658,3.1636152895582805,67.78839140352069,4524.6102567785665
2025-02-01 03:15:00,46.66228858470444,9.475938237056411,38.2604137662055,2165.3455561949827
2025-02-01 03:16:00,-22.66312624983263,5.8498528905519365,79.83183957532535,1523.6371072563898
2025-02-01 03:17:00,-143.38373841571473,1.157694671861088,73.76001922484771,1617.5197846669348
2025-02-01 03:18:00,-74.08422950241305,1.959076511634098,45.46024743474444,547.64554450076
2025-02-01 03:19:00,-68.6680752509213,6.18549282273033,82.49463513864006,4662.996966915564
2025-02-01 03:20:00,-198.18204815174792,5.436731362737187,37.43932418422604,3657.3209989495285
2025-02-01 03:21:00,-82.6579767847877,3.356225950414744,59.03091369186216,974.6727971114127
